braunstein	ˈbɹɔn.ˌstin
braunstein	ˈbɹɔn.ˌstaɪn
braunwald	ˈbɹɔn.ˌwɔld
brause	ˈbɹɔz
brautigam	ˈbɹoʊ.tɪ.gəm
brautigams	ˈbɹɔ.tɪ.gæmz
bravado	bɹə.ˈvɑ.doʊ
brave	ˈbɹeɪv
braved	ˈbɹeɪvd
braveheart	ˈbɹeɪv.hɑɹt
bravely	ˈbɹeɪv.li
braver	ˈbɹeɪ.vəɹ
braverman	ˈbɹeɪ.vəɹ.mən
bravery	ˈbɹeɪ.və.ɹi
braves	ˈbɹeɪvz
braves'	ˈbɹeɪvz
bravest	ˈbɹeɪ.vəst
braving	ˈbɹeɪ.vɪŋ
bravo	ˈbɹɑ.voʊ
bravura	bɹə.ˈvjʊ.ɹə
brawer	ˈbɹɔ.əɹ
brawl	ˈbɹɔl
brawley	ˈbɹɔ.li
brawling	ˈbɹɔ.lɪŋ
brawls	ˈbɹɔlz
brawn	ˈbɹɔn
brawner	ˈbɹɔ.nəɹ
brawny	ˈbɹɔ.ni
braxton	ˈbɹæk.stən
bray	ˈbɹeɪ
brayboy	ˈbɹeɪ.ˌbɔɪ
brayer	ˈbɹeɪ.əɹ
brayfield	ˈbɹeɪ.ˌfild
brayman	ˈbɹeɪ.mən
brayton	ˈbɹeɪ.tən
braz	ˈbɹæz
brazda	ˈbɹæz.də
brazeal	bɹə.ˈzil
brazeau	bɹə.ˈzoʊ
brazee	ˈbɹæ.zi
brazel	ˈbɹæ.zəl
brazell	ˈbɹæ.zəl
brazelton	bɹə.ˈzɛl.tən
brazen	ˈbɹeɪ.zən
brazenly	ˈbɹeɪ.zən.li
brazenness	ˈbɹeɪ.zə.nəs
braziel	bɹə.ˈzil
brazier	ˈbɹeɪ.zi.əɹ
braziers	ˈbɹeɪ.ʒəɹz
brazil	bɹə.ˈzɪl
brazil's	bɹə.ˈzɪlz
brazile	ˈbɹɑ.zaɪl
brazilian	bɹə.ˈzɪ.ljən
brazilians	bɹə.ˈzɪ.ljənz
brazill	ˈbɹæ.zəl
brazos	ˈbɹɑ.zoʊs
brazzaville	ˈbɹæ.zə.vɪl
brazzaville's	ˈbɹæ.zə.vɪlz
brazzel	ˈbɹæ.zəl
brazzell	ˈbɹæ.zəl
brca	ˈbɹɪ.kə
brcko	ˈbɜɹʧ.koʊ
brcko's	ˈbɜɹʧ.koʊz
brea	ˈbɹi
breach	ˈbɹiʧ
breached	ˈbɹiʧt
breaches	ˈbɹi.ʧɪz
breaching	ˈbɹi.ʧɪŋ
bread	ˈbɹɛd
breadbasket	ˈbɹɛd.ˌbæ.skət
breadbox	ˈbɹɛd.ˌbɑks
breaded	ˈbɹɛ.dɪd
breadfruit	ˈbɹɛd.ˌfɹut
breading	ˈbɹɛ.dɪŋ
breads	ˈbɹɛdz
breadth	ˈbɹɛdθ
breadwinner	ˈbɹɛ.ˌdwɪ.nəɹ
breadwinners	ˈbɹɛ.ˌdwɪ.nəɹz
bready	ˈbɹɛ.di
break	ˈbɹeɪk
breakable	ˈbɹeɪ.kə.bəl
breakage	ˈbɹeɪ.kɪʤ
breakaway	ˈbɹeɪ.kə.ˌweɪ
breakdown	ˈbɹeɪk.ˌdaʊn
breakdowns	ˈbɹeɪk.ˌdaʊnz
breaker	ˈbɹeɪ.kəɹ
breakers	ˈbɹeɪ.kəɹz
breakeven	ˈbɹeɪ.ˌki.vən
breakey	ˈbɹeɪ.ki
breakfast	ˈbɹɛk.fəst
breakfasts	ˈbɹɛk.fəsts
breakfield	ˈbɹeɪk.ˌfild
breaking	ˈbɹeɪ.kɪŋ
breakmate	ˈbɹeɪk.ˌmeɪt
breakneck	ˈbɹeɪk.ˌnɛk
breakout	ˈbɹeɪ.ˌkaʊt
breakouts	ˈbɹeɪ.ˌkaʊts
breaks	ˈbɹeɪks
breakthrough	ˈbɹeɪk.ˌθɹu
breakthroughs	ˈbɹeɪk.ˌθɹuz
breakup	ˈbɹeɪ.ˌkəp
breakups	ˈbɹeɪ.kəps
breakwater	ˈbɹeɪ.ˌkwɔ.təɹ
breaky	ˈbɹeɪ.ki
bream	ˈbɹim
brean	ˈbɹin
brearley	ˈbɹɜɹ.li
breast	ˈbɹɛst
breasted	ˈbɹɛ.stəd
breasted	ˈbɹɛ.stɪd
breastfed	ˈbɹɛst.ˌfɛd
breastfeed	ˈbɹɛst.fid
breastfeeding	ˈbɹɛst.fi.dɪŋ
breastfeeding's	ˈbɹɛst.fi.dɪŋz
breastfeeds	ˈbɹɛst.fidz
breasting	ˈbɹɛ.stɪŋ
breastplate	ˈbɹɛst.ˌpleɪt
breasts	ˈbɹɛsts
breath	ˈbɹɛθ
breathe	ˈbɹið
breathed	ˈbɹiðd
breather	ˈbɹi.ðəɹ
breathes	ˈbɹiðz
breathing	ˈbɹi.ðɪŋ
breathless	ˈbɹɛ.θləs
breathlessly	ˈbɹɛ.θlə.sli
breaths	ˈbɹɛθs
breathtaking	ˈbɹɛθ.ˌteɪ.kɪŋ
breathtakingly	ˈbɹɛθ.ˌteɪ.kɪŋ.li
breathy	ˈbɹɛ.θi
breau	ˈbɹoʊ
breault	ˈbɹoʊ
breaux	ˈbɹoʊ
breaux	ˈbɹu
breazeale	ˈbɹi.ˌzil
brebach	ˈbɹɛ.bək
brechbill	ˈbɹɛk.bəl
brecheen	ˈbɹɛ.kin
brecheisen	ˈbɹɛ.kaɪ.sən
brecher	ˈbɹɛ.kəɹ
brecht	ˈbɹɛkt
brechtel	ˈbɹɛk.təl
breck	ˈbɹɛk
breckenridge	ˈbɹɛ.kən.ˌɹɪʤ
brecker	ˈbɹɛ.kəɹ
breco	ˈbɹɛ.koʊ
bred	ˈbɹɛd
breda	ˈbɹeɪ.də
brede	ˈbɹid
breden	ˈbɹi.dən
bredeson	ˈbɹɛ.dɪ.sən
bree	ˈbɹi
breece	ˈbɹis
breech	ˈbɹiʧ
breeching	ˈbɹi.ʧɪŋ
breed	ˈbɹid
breed's	ˈbɹidz
breeden	ˈbɹi.dən
breeden's	ˈbɹi.dənz
breeder	ˈbɹi.dəɹ
breeders	ˈbɹi.dəɹz
breeders'	ˈbɹi.dəɹz
breeding	ˈbɹi.dɪŋ
breedlove	ˈbɹid.ˌləv
breeds	ˈbɹidz
breeland	ˈbɹi.lənd
breen	ˈbɹin
brees	ˈbɹiz
breese	ˈbɹiz
breeze	ˈbɹiz
breezed	ˈbɹizd
breezes	ˈbɹi.zɪz
breezeway	ˈbɹiz.ˌweɪ
breezy	ˈbɹi.zi
brege	ˈbɹiʤ
breger	ˈbɹi.gəɹ
breglio	ˈbɹɛg.li.oʊ
bregman	ˈbɹɛg.mən
breguet	ˈbɹi.gət
brehm	ˈbɹɛm
brehmer	ˈbɹɛ.məɹ
breidenbach	ˈbɹaɪ.dɪn.bɑk
breidenstein	ˈbɹaɪ.dən.staɪn
breidenstein	ˈbɹaɪ.dən.stin
breier	ˈbɹaɪ.əɹ
breighner	ˈbɹeɪ.nəɹ
breighton	ˈbɹaɪ.tən
breiner	ˈbɹaɪ.nəɹ
breining	ˈbɹaɪ.nɪŋ
breininger	ˈbɹaɪ.nɪ.ŋəɹ
breisch	ˈbɹaɪʃ
breit	ˈbɹit
breitbach	ˈbɹaɪt.ˌbɑk
breitbarth	ˈbɹaɪt.ˌbɑɹθ
breitenbach	ˈbɹaɪ.tɪn.bɑk
breitenstein	ˈbɹaɪ.tən.staɪn
breitenstein	ˈbɹaɪ.tən.stin
breithaupt	ˈbɹaɪ.θaʊpt
breitkreutz	ˈbɹaɪt.ˌkɹɔɪts
breitling	ˈbɹaɪ.tə.lɪŋ
breitling	ˈbɹaɪt.lɪŋ
breitman	ˈbɹaɪt.mən
breitschwerdt	ˈbɹaɪʧ.wəɹt
breitweiser	ˈbɹaɪ.ˌtwaɪ.səɹ
breitzman	ˈbɹaɪt.smən
brekke	ˈbɹɛk
breland	ˈbɹɛ.lənd
brelsford	ˈbɹɛl.sfəɹd
brem	ˈbɹɛm
bremen	ˈbɹɛ.mən
bremer	ˈbɹi.məɹ
bremmer	ˈbɹɛ.məɹ
bremner	ˈbɹɛm.nəɹ
brems	ˈbɹɛmz
bren	ˈbɹɛn
brenda	ˈbɹɛn.də
brenda's	ˈbɹɛn.dəz
brendan	ˈbɹɛn.dən
brendel	ˈbɹɛn.dəl
brenden	ˈbɹɛn.dən
brender	ˈbɹɛn.dəɹ
brendle	ˈbɹɛn.dəl
brendlinger	ˈbɹɛn.də.lɪ.ŋəɹ
brendlinger	ˈbɹɛnd.lɪ.ŋəɹ
brendon	ˈbɹɛn.dən
brendor	ˈbɹɛn.dəɹ
brendsel	ˈbɹɛnd.səl
breneman	ˈbɹin.mən
brener	ˈbɹi.nəɹ
brenes	ˈbɹinz
brengle	ˈbɹɪ.ŋəl
brenizer	ˈbɹɛ.naɪ.zəɹ
brenn	ˈbɹɛn
brenna	ˈbɹɛ.nə
brennan	ˈbɹɛ.nən
brennan's	ˈbɹɛ.nənz
brennans	ˈbɹɛ.nənz
brennecke	ˈbɹɛ.nɪk
brenneke	ˈbɹɛ.nə.ki
brenneman	ˈbɹɛn.mən
brennen	ˈbɹɛ.nən
brenner	ˈbɹɛ.nəɹ
brenning	ˈbɹɛ.nɪŋ
brensinger	ˈbɹɛn.sɪ.ŋəɹ
brent	ˈbɹɛnt
brentano	ˌbɹɛn.ˈtɑ.noʊ
brentanos	ˌbɹɛn.ˈtɑ.noʊz
brentlinger	ˈbɹɛn.tə.lɪ.ŋəɹ
brentlinger	ˈbɹɛnt.lɪ.ŋəɹ
brenton	ˈbɹɛn.tən
brents	ˈbɹɛnts
brentwood	ˈbɹɛn.ˌtwʊd
breon	ˈbɹi.ən
bresca	ˈbɹɛ.skə
brescia	ˈbɹɛs.ʧə
bresee	bɹɪ.ˈsi
bresette	bɹɪ.ˈsɛt
breshears	ˈbɹɛ.ʃiɹz
breslaw	ˈbɹɛ.slɑ
bresler	ˈbɹɛ.sləɹ
breslin	ˈbɹɛ.slɪn
breslow	ˈbɹɛ.sloʊ
bresnahan	ˈbɹɛ.snə.hæn
bresnan	ˈbɹɛ.snən
bresnick	ˈbɹɛ.snɪk
bress	ˈbɹɛs
bresse	ˈbɹɛs
bresseau	ˈbɹɛ.soʊ
bresser	ˈbɹɛ.səɹ
bresser's	ˈbɹɛ.səɹz
bressette	ˌbɹɛ.ˈsɛt
bressler	ˈbɹɛ.sləɹ
bressman	ˈbɹɛ.smən
bresson	ˈbɹɛ.sən
brest	ˈbɹɛst
brester	ˈbɹɛ.stəɹ
bret	ˈbɹɛt
breth	ˈbɹɛθ
brethauer	ˈbɹɛ.θaʊ.əɹ
brethen	ˈbɹi.θən
brethren	ˈbɹɛð.ɹən
breton	ˈbɹɛ.tən
bretschneider	ˈbɹɛʧ.naɪ.dəɹ
brett	ˈbɹɛt
bretthauer	ˈbɹɛ.θaʊ.əɹ
bretton	ˈbɹɛ.tən
bretts	ˈbɹɛts
brettschneider	ˈbɹɛʧ.ˌnaɪ.dəɹ
brettschneider	ˈbɹɛt.ˌsnaɪ.dəɹ
bretz	ˈbɹɛts
breuer	ˈbɹu.əɹ
breunig	ˈbɹu.nɪg
breuninger	ˈbɹu.nɪ.ŋəɹ
brevard	ˈbɹɛ.vəɹd
brevets	bɹə.ˈvɛts
brevig	ˈbɹɛ.vɪg
brevik	ˈbɹɛ.vɪk
brevity	ˈbɹɛ.və.ti
brew	ˈbɹu
brewbaker	ˈbɹu.ˌbeɪ.kəɹ
brewed	ˈbɹud
brewer	ˈbɹu.əɹ
brewer's	ˈbɹu.əɹz
breweries	ˈbɹu.ə.ɹiz
breweries	ˈbɹu.ɹiz
brewers	ˈbɹu.əɹz
brewers'	ˈbɹu.əɹz
brewery	ˈbɹu.ə.ɹi
brewing	ˈbɹu.ɪŋ
brewington	ˈbɹu.ɪŋ.tən
brewry	ˈbɹu.ɹi
brews	ˈbɹuz
brewster	ˈbɹu.stəɹ
brewton	ˈbɹu.tən
brey	ˈbɹeɪ
breyer	ˈbɹeɪ.əɹ
breyer's	ˈbɹeɪ.əɹz
breyfogle	ˈbɹeɪ.ˌfoʊ.gəl
breza	ˈbɹɛ.zə
brezhnev	ˈbɹɛz.nəv
brezhnev	ˈbɹɛz.nɛf
brezhnev's	ˈbɹɛz.nəvz
brezhnev's	ˈbɹɛz.nɛfs
brezina	bɹɛ.ˈzi.nə
brezinski	bɹɪ.ˈzɪn.ski
bria	ˈbɹi.ə
brian	ˈbɹaɪ.ən
brian's	ˈbɹaɪ.ənz
briana	bɹi.ˈæ.nə
briana	bɹi.ˈɑ.nə
briana's	bɹi.ˈæ.nəz
briana's	bɹi.ˈɑ.nəz
briancon	ˈbɹaɪ.ən.sən
briand	ˈbɹaɪ.ənd
brianna	bɹi.ˈæ.nə
brianna's	bɹi.ˈæ.nəz
briant	ˈbɹaɪ.ənt
briar	ˈbɹaɪ.əɹ
briarcliff	ˈbɹaɪɹ.ˌklɪf
bribe	ˈbɹaɪb
bribed	ˈbɹaɪbd
bribery	ˈbɹaɪ.bə.ɹi
bribes	ˈbɹaɪbz
bribing	ˈbɹaɪ.bɪŋ
bric	ˈbɹɪk
briccetti	bɹɪ.ˈʧɛ.ti
bricco	ˈbɹɪ.koʊ
brice	ˈbɹaɪs
briceno	bɹi.ˈʧɛ.noʊ
brick	ˈbɹɪk
brickbat	ˈbɹɪk.ˌbæt
brickbats	ˈbɹɪk.ˌbæts
brickel	ˈbɹɪ.kəl
brickell	ˈbɹɪ.kəl
bricker	ˈbɹɪ.kəɹ
brickey	ˈbɹɪ.ki
brickhouse	ˈbɹɪk.ˌhaʊs
bricklayer	ˈbɹɪ.ˌkleɪ.əɹ
bricklayers	ˈbɹɪ.ˌkleɪ.əɹz
brickle	ˈbɹɪ.kəl
brickler	ˈbɹɪ.kləɹ
brickley	ˈbɹɪ.kli
bricklin	ˈbɹɪ.klɪn
bricklin's	ˈbɹɪ.klɪnz
brickman	ˈbɹɪk.mən
brickner	ˈbɹɪk.nəɹ
bricks	ˈbɹɪks
brickyard	ˈbɹɪ.ˌkjɑɹd
bricom	ˈbɹɪ.kəm
bridal	ˈbɹaɪ.dəl
bride	ˈbɹaɪd
bride's	ˈbɹaɪdz
brideau	bɹɪ.ˈdoʊ
bridegroom	ˈbɹaɪdg.ˌɹum
bridegroom's	ˈbɹaɪdg.ˌɹumz
briden	ˈbɹaɪ.dən
bridenbaugh	ˈbɹɪ.dɪn.baʊ
bridenstine	ˈbɹɪ.dɪn.stin
brides	ˈbɹaɪdz
bridesburg	ˈbɹaɪdz.bəɹg
bridesmaid	ˈbɹaɪdz.ˌmeɪd
bridesmaid's	ˈbɹaɪdz.ˌmeɪdz
bridesmaids	ˈbɹaɪdz.ˌmeɪdz
bridesmaids'	ˈbɹaɪdz.ˌmeɪdz
bridge	ˈbɹɪʤ
bridge's	ˈbɹɪ.ʤɪz
bridged	ˈbɹɪʤd
bridgeford	ˈbɹɪʤ.fɔɹd
bridgeforth	ˈbɹɪʤ.ˌfɔɹθ
bridgehead	ˈbɹɪʤ.ˌhɛd
bridgeman	ˈbɹɪʤ.mən
bridgeport	ˈbɹɪʤ.ˌpɔɹt
bridger	ˈbɹɪ.ʤəɹ
bridgers	ˈbɹɪ.ʤəɹz
bridges	ˈbɹɪ.ʤəz
bridges	ˈbɹɪ.ʤɪz
bridgestone	ˈbɹɪʤ.ˌstoʊn
bridgestone's	ˈbɹɪʤ.ˌstoʊnz
bridget	ˈbɹɪ.ʤət
bridget	ˈbɹɪ.ʤɪt
bridget's	ˈbɹɪ.ʤəts
bridgeton	ˈbɹɪʤ.tən
bridgetown	ˈbɹɪʤ.ˌtaʊn
bridgett	ˈbɹɪ.ʤɪt
bridgette	ˈbɹɪ.ʤɪt
bridgette	ˌbɹɪ.ˈʤit
bridgewater	ˈbɹɪʤ.ˌwɔ.təɹ
bridgham	ˈbɹɪʤ.həm
bridging	ˈbɹɪ.ʤɪŋ
bridgman	ˈbɹɪʤ.mən
bridie	ˈbɹɪ.di
bridle	ˈbɹaɪ.dəl
bridled	ˈbɹaɪ.dəld
bridwell	ˈbɹɪ.ˌdwɛl
brie	ˈbɹi
brieant	ˈbɹi.ənt
brief	ˈbɹif
briefcase	ˈbɹif.ˌkeɪs
briefcases	ˈbɹif.ˌkeɪ.sɪz
briefed	ˈbɹift
briefer	ˈbɹi.fəɹ
briefers	ˈbɹi.fəɹz
briefest	ˈbɹi.fəst
briefing	ˈbɹi.fɪŋ
briefings	ˈbɹi.fɪŋz
briefly	ˈbɹi.fli
briefs	ˈbɹifs
briegel	ˈbɹi.gəl
brieger	ˈbɹi.gəɹ
briel	ˈbɹil
brien	ˈbɹaɪ.ɪn
brienza	ˈbɹin.zə
brier	ˈbɹaɪ.əɹ
briere	ˈbɹɪɹ
brierley	ˈbɹaɪ.əɹ.li
brierly	ˈbɹaɪ.əɹ.li
briese	ˈbɹiz
brietzke	ˈbɹit.ski
brig	ˈbɹɪg
brigade	bɹə.ˈgeɪd
brigade	bɹɪ.ˈgeɪd
brigadeer	ˌbɹɪ.gə.ˈdɪɹ
brigades	bɹɪ.ˈgeɪdz
brigadier	ˌbɹɪ.gə.ˈdɪɹ
brigance	ˈbɹɪ.gəns
brigandi	bɹɪ.ˈgæn.di
brigante	bɹi.ˈgɑn.ti
briganti	bɹɪ.ˈgæn.ti
briggs	ˈbɹɪgz
briggstone	ˈbɹɪg.stoʊn
brigham	ˈbɹɪ.gəm
brigham's	ˈbɹɪ.gəmz
brighams	ˈbɹɪ.gəmz
bright	ˈbɹaɪt
bright's	ˈbɹaɪts
brightbill	ˈbɹaɪt.ˌbɪl
brighten	ˈbɹaɪ.tən
brightened	ˈbɹaɪ.tənd
brightening	ˈbɹaɪ.tə.nɪŋ
brightening	ˈbɹaɪt.nɪŋ
brightens	ˈbɹaɪ.tənz
brighter	ˈbɹaɪ.təɹ
brightest	ˈbɹaɪ.təst
brightly	ˈbɹaɪt.li
brightman	ˈbɹaɪt.mən
brightness	ˈbɹaɪt.nəs
brighton	ˈbɹaɪ.tən
brightwell	ˈbɹaɪ.ˌtwɛl
brigitte	ˈbɹɪ.ʤɪt
brigman	ˈbɹɪg.mən
brignac	ˈbɹɪg.nək
brigner	ˈbɹaɪg.nəɹ
brigode	bɹɪ.ˈgoʊ.də
briguglio	bɹɪ.ˈgəg.li.oʊ
briles	ˈbɹaɪlz
briley	ˈbɹɪ.li
brill	ˈbɹɪl
brill's	ˈbɹɪlz
brillhart	ˈbɹɪl.ˌhɑɹt
brilliance	ˈbɹɪ.ljəns
brilliant	ˈbɹɪ.ljənt
brilliantly	ˈbɹɪ.ljənt.li
brillstein	ˈbɹɪl.ˌstin
brillstein	ˈbɹɪl.ˌstaɪn
brim	ˈbɹɪm
brimberry	ˈbɹɪm.ˌbɛ.ɹi
brimelow	ˈbɹɪ.mə.loʊ
brimer	ˈbɹaɪ.məɹ
brimhall	ˈbɹɪm.ˌhɔl
brimm	ˈbɹɪm
brimmed	ˈbɹɪmd
brimmer	ˈbɹɪ.məɹ
brimming	ˈbɹɪ.mɪŋ
brimstone	ˈbɹɪm.stoʊn
brin	ˈbɹɪn
brindel	ˈbɹɪn.ˌdɛl
brindle	ˈbɹɪn.dəl
brindley	ˈbɹɪnd.li
brine	ˈbɹaɪn
brinegar	ˈbɹɪ.nɪ.gəɹ
briner	ˈbɹaɪ.nəɹ
brines	ˈbɹaɪnz
briney	ˈbɹɪ.ni
bring	ˈbɹɪŋ
bringhurst	ˈbɹɪŋ.həɹst
bringing	ˈbɹɪ.ŋɪŋ
bringle	ˈbɹɪŋ.gəl
bringman	ˈbɹɪŋ.mən
brings	ˈbɹɪŋz
brington	ˈbɹɪŋ.tən
brining	ˈbɹaɪ.nɪŋ
brink	ˈbɹɪŋk
brink's	ˈbɹɪŋks
brinker	ˈbɹɪŋ.kəɹ
brinkerhoff	ˈbɹɪŋ.kəɹ.ˌhɔf
brinkley	ˈbɹɪŋ.kli
brinkley's	ˈbɹɪŋ.kliz
brinkly	ˈbɹɪŋ.kli
brinkman	ˈbɹɪŋk.mən
brinkmann	ˈbɹɪŋk.mən
brinkmann's	ˈbɹɪŋk.mənz
brinkmanship	ˈbɹɪŋk.mən.ˌʃɪp
brinkmeier	ˈbɹɪŋk.maɪ.əɹ
brinkmeyer	ˈbɹɪŋk.maɪ.əɹ
brinks	ˈbɹɪŋks
brinksmanship	ˈbɹɪŋk.smən.ˌʃɪp
brinlee	ˈbɹɪn.li
brinley	ˈbɹɪn.li
brinn	ˈbɹɪn
brinner	ˈbɹɪ.nəɹ
brinser	ˈbɹɪn.səɹ
brinsfield	ˈbɹɪn.sfild
brinson	ˈbɹɪn.sən
brintec	ˈbɹɪn.ˌtɛk
brinton	ˈbɹɪn.tən
brio	ˈbɹaɪ.oʊ
brioche	ˌbɹi.ˈoʊʃ
brioche	ˈbɹi.ɑʃ
briody	ˈbɹaɪ.ə.di
brion	ˈbɹaɪ.ən
briones	bɹi.ˈoʊ.nɛs
briquemont	ˈbɹɪk.mɔnt
brisbane	ˈbɹɪz.ˌbeɪn
brisbin	ˈbɹɪz.bɪn
brisbois	bɹɪzb.ˈwɑ
brisbois	ˈbɹɪzb.ˌwɑ
brisbon	ˈbɹɪz.bən
brisburg	ˈbɹɪs.bəɹg
brisco	ˈbɹi.skoʊ
briscoe	ˈbɹɪ.skoʊ
brisendine	ˈbɹɪ.sɪn.ˌdaɪn
briseno	bɹi.ˈsɛ.noʊ
briseno's	bɹi.ˈsɛ.noʊz
brisk	ˈbɹɪsk
brisker	ˈbɹɪ.skəɹ
brisket	ˈbɹɪ.skət
briskey	ˈbɹɪ.ski
briski	ˈbɹɪ.ski
briskin	ˈbɹɪ.skɪn
briskly	ˈbɹɪ.skli
brisky	ˈbɹɪ.ski
brislin	ˈbɹɪ.slɪn
brison	ˈbɹɪ.sən
brissette	bɹɪ.ˈsɛt
brissey	ˈbɹɪ.si
brisson	ˈbɹɪ.sən
brister	ˈbɹɪ.stəɹ
bristle	ˈbɹɪ.səl
bristled	ˈbɹɪ.səld
bristles	ˈbɹɪ.səlz
bristling	ˈbɹɪ.sə.lɪŋ
bristling	ˈbɹɪ.slɪŋ
bristol	ˈbɹɪ.stəl
bristol's	ˈbɹɪ.stəlz
bristow	ˈbɹɪ.stoʊ
brit	ˈbɹɪt
brita	ˈbɹi.tə
britain	ˈbɹɪ.tən
britain's	ˈbɹɪ.tənz
britains	ˈbɹɪ.tənz
britannia	bɹɪ.ˈtæ.ni.ə
britannica	bɹɪ.ˈtæ.nɪ.kə
britcher	ˈbɹɪ.ʧəɹ
britches	ˈbɹɪ.ʧəz
brite	ˈbɹaɪt
britian	ˈbɹɪ.ʃən
british	ˈbɹɪ.tɪʃ
britnell	ˈbɹɪt.nəl
brito	ˈbɹi.toʊ
britoil	bɹɪ.ˈtɔɪl
briton	ˈbɹɪ.tən
britons	ˈbɹɪ.tənz
britons'	ˈbɹɪ.tənz
brits	ˈbɹɪts
britsch	ˈbɹɪʧ
britt	ˈbɹɪt
brittain	ˈbɹɪ.tən
brittan	ˈbɹɪ.tən
brittania	bɹɪ.ˈtæ.ni.ə
brittania	bɹɪ.ˈtæ.njə
brittany	ˈbɹɪ.tə.ni
britten	ˈbɹɪ.tən
brittenham	ˈbɹɪ.tɪn.həm
brittian	ˈbɹɪ.ti.ən
brittin	ˈbɹɪ.tɪn
brittingham	ˈbɹɪ.tɪŋ.hæm
brittle	ˈbɹɪ.təl
brittler	ˈbɹɪt.ləɹ
brittlest	ˈbɹɪt.lɪst
britton	ˈbɹɪ.tən
britts	ˈbɹɪts
britz	ˈbɹɪts
brix	ˈbɹɪks
brixey	ˈbɹɪk.si
brixius	ˈbɹaɪk.si.ɪs
brizendine	bɹi.zɛn.ˈdi.ni
brizill	bɹɪ.ˈzɪl
brizola	bɹɪ.ˈzoʊ.lə
brizzi	ˈbɹɪ.zi
brizzolara	bɹit.soʊ.ˈlɑ.ɹə
bro	ˈbɹoʊ
bro's	ˈbɹoʊz
broach	ˈbɹoʊʧ
broached	ˈbɹoʊʧt
broaches	ˈbɹoʊ.ʧɪz
broaching	ˈbɹoʊ.ʧɪŋ
broad	ˈbɹɔd
broad's	ˈbɹɔdz
broadacre	ˈbɹɔ.deɪ.kəɹ
broadaway	ˈbɹɔ.də.ˌweɪ
broadband	ˈbɹɔd.ˌbænd
broadbase	ˈbɹɔd.ˌbeɪs
broadbased	ˈbɹɔd.ˌbeɪst
broadbeach	ˈbɹɔd.ˌbiʧ
broadbent	ˈbɹɔd.ˌbɛnt
broadcast	ˈbɹɔd.ˌkæst
broadcaster	ˈbɹɔd.ˌkæ.stəɹ
broadcaster's	ˈbɹɔd.ˌkæ.stəɹz
broadcasters	ˈbɹɔd.ˌkæ.stəɹz
broadcasters'	ˈbɹɔd.ˌkæ.stəɹz
broadcasting	ˈbɹɔd.ˌkæ.stɪŋ
broadcasting's	ˈbɹɔd.ˌkæ.stɪŋz
broadcasts	ˈbɹɔd.ˌkæsts
broaddus	ˈbɹɔ.dɪs
broaden	ˈbɹɔ.dən
broadened	ˈbɹɔ.dənd
broadening	ˈbɹɔ.də.nɪŋ
broadening	ˈbɹɔd.nɪŋ
broadens	ˈbɹɔ.dənz
broader	ˈbɹɔ.dəɹ
broadest	ˈbɹɔ.dɪst
broadhead	ˈbɹɔd.ˌhɛd
broadhurst	ˈbɹɔd.həɹst
broadie	ˈbɹɔ.di
broadley	ˈbɹɔd.li
broadly	ˈbɹɔd.li
broadnax	ˈbɹɔd.næks
broadpfoot	ˈbɹɔd.fʊt
broadrick	ˈbɹɔ.dɹɪk
broadside	ˈbɹɔd.ˌsaɪd
broadsided	ˈbɹɔd.ˌsaɪ.dɪd
broadstreet	ˈbɹɔd.ˌstɹit
broadsword	ˈbɹɔd.ˌsɔɹd
broadus	ˈbɹoʊ.dəs
broadview	ˈbɹɔd.ˌvju
broadway	ˈbɹɔ.ˌdweɪ
broadway's	ˈbɹɔ.ˌdweɪz
broadwell	ˈbɹɔ.ˌdwɛl
broady	ˈbɹɔ.di
brobdingnagian	ˌbɹɔb.dɪg.ˈnæ.gi.ən
brobdingnagians	ˌbɹɔb.dɪg.ˈnæ.gi.ənz
brobeck	ˈbɹoʊ.ˌbɛk
broberg	ˈbɹoʊ.bəɹg
brobst	ˈbɹɑbst
broc	ˈbɹɑk
brocade	bɹoʊ.ˈkeɪd
brocades	bɹoʊ.ˈkeɪdz
brocato	bɹoʊ.ˈkɑ.toʊ
brocco	ˈbɹɑ.koʊ
broccoli	ˈbɹɑ.kə.li
broccoli	ˈbɹɑ.kli
broce	ˈbɹoʊs
brochu	ˈbɹoʊ.ku
brochure	bɹoʊ.ˈʃʊɹ
brochures	bɹoʊ.ˈʃʊɹz
brocious	bɹə.ˈʃis
brock	ˈbɹɑk
brock's	ˈbɹɑks
brockbank	ˈbɹɑk.bəŋk
brockel	ˈbɹɑ.kəl
brocker	ˈbɹɑ.kəɹ
brockert	ˈbɹɑ.kəɹt
brockett	ˈbɹɑ.kɪt
brockhaus	ˈbɹɑk.ˌhaʊs
brockhoff	ˈbɹɑk.ˌhɔf
brockhouse	ˈbɹɑk.ˌhaʊs
brockie	ˈbɹɑ.ki
brockington	ˈbɹɑ.kɪŋ.tən
brocklehurst	ˈbɹɑ.kəl.həɹst
brockley	ˈbɹɑ.kli
brocklin	ˈbɹɑ.klɪn
brocklin's	ˈbɹɑ.klɪnz
brockman	ˈbɹɑk.mən
brockmann	ˈbɹɑk.mən
brockmeier	ˈbɹɑk.maɪ.əɹ
brockmeyer	ˈbɹɑk.maɪ.əɹ
brockner	ˈbɹɑk.nəɹ
brocksmith	ˈbɹɑk.ˌsmɪθ
